year,n small,n medium,n large
2000,8030,4389,987
2001,7861,4453,1092
2002,7851,4472,1083
2003,7737,4502,1167
2004,7587,4522,1297
2005,7445,4522,1439
2006,7325,4553,1528
2007,7175,4554,1677
2008,7037,4547,1822
2009,6933,4556,1917
2010,6912,4543,1951
2011,6777,4488,2141
2012,6645,4434,2327
