year,n small,n medium,n large
2000,8180,4318,908
2001,8269,4223,914
2002,8373,4145,888
2003,8394,4098,914
2004,8411,4049,946
2005,8414,4013,979
2006,8425,4005,976
2007,8450,3944,1012
2008,8454,3900,1052
2009,8493,3843,1070
2010,8547,3799,1060
2011,8582,3749,1075
2012,8613,3690,1103
