year,n cattle,n beef,n dairy
2000,1802751,847648,539093
2001,1790851,841758,533394
2002,1761970,829915,516542
2003,1758704,832631,510673
2004,1763344,836733,511329
2005,1768178,840695,512357
2006,1766340,844764,506591
2007,1772110,848618,508640
2008,1781037,854785,511508
2009,1777718,857902,505232
2010,1760934,847415,499086
2011,1762055,848898,498880
2012,1768181,854146,499856
