year,n cattle,n beef,n dairy
2000,1858529,877387,564515
2001,1931740,921563,593550
2002,1934018,932516,584875
2003,1984988,979549,588812
2004,2061257,1025483,619147
2005,2145519,1077517,651375
2006,2204741,1132341,655773
2007,2297359,1190352,690380
2008,2396716,1252635,727199
2009,2462420,1318289,727249
2010,2483127,1338837,727408
2011,2593371,1410161,766052
2012,2709220,1485654,806126
