year,n small,n medium,n large
2000,8029,4392,985
2001,7858,4450,1098
2002,7843,4473,1090
2003,7728,4503,1175
2004,7574,4533,1299
2005,7440,4520,1446
2006,7321,4559,1526
2007,7176,4558,1672
2008,7040,4538,1828
2009,6943,4534,1929
2010,6927,4524,1955
2011,6789,4485,2132
2012,6658,4430,2318
