year,n small,n medium,n large
2000,8031,4392,983
2001,7859,4451,1096
2002,7846,4473,1087
2003,7739,4498,1169
2004,7582,4524,1300
2005,7444,4520,1442
2006,7330,4543,1533
2007,7170,4539,1697
2008,7016,4530,1860
2009,6907,4532,1967
2010,6886,4530,1990
2011,6749,4480,2177
2012,6628,4413,2365
