year,n small,n medium,n large
2000,8021,4400,985
2001,7965,4416,1025
2002,7968,4431,1007
2003,7928,4439,1039
2004,7871,4454,1081
2005,7823,4460,1123
2006,7786,4462,1158
2007,7733,4471,1202
2008,7691,4460,1255
2009,7644,4480,1282
2010,7633,4488,1285
2011,7594,4468,1344
2012,7549,4465,1392
