year,n small,n medium,n large
2000,8183,4317,906
2001,8267,4228,911
2002,8373,4151,882
2003,8397,4099,910
2004,8416,4049,941
2005,8415,4021,970
2006,8429,4008,969
2007,8459,3941,1006
2008,8470,3898,1038
2009,8513,3840,1053
2010,8572,3791,1043
2011,8607,3734,1065
2012,8636,3681,1089
