year,n small,n medium,n large
2000,8031,4394,981
2001,7849,4452,1105
2002,7835,4478,1093
2003,7700,4517,1189
2004,7521,4543,1342
2005,7364,4542,1500
2006,7235,4559,1612
2007,7048,4556,1802
2008,6878,4536,1992
2009,6758,4532,2116
2010,6726,4530,2150
2011,6530,4478,2398
2012,6349,4392,2665
