year,n small,n medium,n large
2000,8022,4399,985
2001,7966,4414,1026
2002,7969,4428,1009
2003,7928,4437,1041
2004,7870,4456,1080
2005,7815,4474,1117
2006,7774,4483,1149
2007,7724,4486,1196
2008,7683,4475,1248
2009,7632,4500,1274
2010,7625,4504,1277
2011,7588,4485,1333
2012,7547,4475,1384
