year,n small,n medium,n large
2000,8015,4401,990
2001,7956,4414,1036
2002,7955,4431,1020
2003,7904,4441,1061
2004,7835,4458,1113
2005,7768,4470,1168
2006,7717,4474,1215
2007,7656,4471,1279
2008,7606,4449,1351
2009,7545,4469,1392
2010,7530,4472,1404
2011,7481,4447,1478
2012,7421,4426,1559
