year,n small,n medium,n large
2000,8432,4182,792
2001,8815,3878,713
2002,9144,3635,627
2003,9361,3433,612
2004,9481,3300,625
2005,9561,3208,637
2006,9638,3129,639
2007,9729,3023,654
2008,9829,2911,666
2009,9915,2822,669
2010,10042,2728,636
2011,10105,2658,643
2012,10165,2592,649
