year,n cattle,n beef,n dairy
2000,1798103,844878,537221
2001,1784620,838104,530826
2002,1746239,824854,505884
2003,1741677,826772,499517
2004,1744882,829971,499638
2005,1747923,832956,499846
2006,1744263,836085,493196
2007,1748553,839234,494460
2008,1755777,844230,496792
2009,1752121,846465,491062
2010,1734149,834449,485261
2011,1733365,834826,484249
2012,1736891,838533,484161
