year,n cattle,n beef,n dairy
2000,1692141,773959,503441
2001,1592306,708046,470641
2002,1486460,648005,425556
2003,1431260,617010,401860
2004,1395597,594917,388657
2005,1370053,578972,379348
2006,1340795,565390,363959
2007,1321072,553553,356334
2008,1299300,541650,346748
2009,1277001,532435,333901
2010,1237712,508508,318820
2011,1222271,499694,312404
2012,1214726,496611,308071
