year,n small,n medium,n large
2000,8014,4403,989
2001,7956,4418,1032
2002,7955,4437,1014
2003,7908,4446,1052
2004,7846,4463,1097
2005,7792,4465,1149
2006,7750,4457,1199
2007,7693,4461,1252
2008,7648,4449,1309
2009,7598,4465,1343
2010,7584,4469,1353
2011,7544,4447,1415
2012,7501,4438,1467
