year,n small,n medium,n large
2000,8041,4388,977
2001,7961,4416,1029
2002,7962,4434,1010
2003,7898,4462,1046
2004,7808,4491,1107
2005,7724,4514,1168
2006,7668,4533,1205
2007,7592,4551,1263
2008,7525,4539,1342
2009,7444,4582,1380
2010,7438,4586,1382
2011,7373,4593,1440
2012,7300,4592,1514
