year,n cattle,n beef,n dairy
2000,1864071,881773,565671
2001,1890228,899131,574470
2002,1886850,903512,566711
2003,1906990,921329,569034
2004,1935397,940579,578191
2005,1964738,960370,587741
2006,1986597,980730,589240
2007,2017023,1001561,598835
2008,2047216,1022535,608054
2009,2069187,1043924,608636
2010,2074403,1048244,609532
2011,2105482,1069923,618932
2012,2137266,1092626,628013
