year,n small,n medium,n large
2000,8030,4390,986
2001,7864,4443,1099
2002,7852,4464,1090
2003,7740,4492,1174
2004,7593,4504,1309
2005,7450,4502,1454
2006,7334,4533,1539
2007,7184,4530,1692
2008,7044,4524,1838
2009,6942,4520,1944
2010,6927,4507,1972
2011,6792,4439,2175
2012,6671,4389,2346
