year,n small,n medium,n large
2000,8021,4399,986
2001,7966,4415,1025
2002,7968,4431,1007
2003,7928,4437,1041
2004,7873,4454,1079
2005,7817,4468,1121
2006,7779,4472,1155
2007,7729,4472,1205
2008,7687,4459,1260
2009,7634,4488,1284
2010,7622,4497,1287
2011,7590,4473,1343
2012,7552,4463,1391
