year,n small,n medium,n large
2000,8440,4178,788
2001,8824,3878,704
2002,9167,3629,610
2003,9383,3427,596
2004,9506,3290,610
2005,9584,3200,622
2006,9662,3126,618
2007,9744,3027,635
2008,9848,2913,645
2009,9942,2823,641
2010,10072,2726,608
2011,10155,2649,602
2012,10219,2569,618
