year,n cattle,n beef,n dairy
2000,1692215,773988,503423
2001,1593450,708901,470815
2002,1487823,649022,425753
2003,1432338,617846,401934
2004,1396895,595737,388952
2005,1371918,580034,379965
2006,1342761,566505,364633
2007,1323633,554847,357416
2008,1301843,542734,348015
2009,1279821,533708,335252
2010,1241751,510395,320767
2011,1226387,501635,314371
2012,1219033,498272,310498
