year,n small,n medium,n large
2000,8022,4399,985
2001,7967,4415,1024
2002,7970,4428,1008
2003,7930,4437,1039
2004,7871,4456,1079
2005,7816,4469,1121
2006,7777,4477,1152
2007,7726,4481,1199
2008,7692,4461,1253
2009,7642,4481,1283
2010,7633,4488,1285
2011,7597,4470,1339
2012,7551,4468,1387
