year,n small,n medium,n large
2000,8040,4388,978
2001,7961,4416,1029
2002,7958,4439,1009
2003,7897,4462,1047
2004,7814,4482,1110
2005,7728,4511,1167
2006,7673,4526,1207
2007,7591,4548,1267
2008,7517,4547,1342
2009,7452,4574,1380
2010,7445,4580,1381
2011,7377,4580,1449
2012,7299,4590,1517
