year,n cattle,n beef,n dairy
2000,1697016,777093,505167
2001,1599945,713608,472673
2002,1498783,656477,429336
2003,1444872,626200,406175
2004,1410797,605149,393495
2005,1386990,590387,384711
2006,1358435,577436,369392
2007,1339211,566002,361859
2008,1317798,554593,352137
2009,1294768,545416,338526
2010,1254444,521232,322671
2011,1238572,512327,315925
2012,1232050,510017,311831
