year,n cattle,n beef,n dairy
2000,1802797,847735,539049
2001,1790943,842020,533220
2002,1762513,830285,516713
2003,1759866,833160,511302
2004,1764817,837594,511933
2005,1769583,841671,512774
2006,1767879,845750,507133
2007,1773198,849784,508552
2008,1781341,855696,510896
2009,1777653,858688,504381
2010,1760354,847735,498188
2011,1760083,848612,497199
2012,1764517,852923,497425
