year,n cattle,n beef,n dairy
2000,1862489,880603,565259
2001,1890557,899285,574645
2002,1886916,904009,566280
2003,1908910,923501,568782
2004,1940418,944915,578876
2005,1973340,967158,589555
2006,1998371,990344,591400
2007,2033902,1014620,602655
2008,2069731,1039556,613548
2009,2096559,1065602,614330
2010,2102825,1070870,615328
2011,2142109,1098422,627060
2012,2183516,1128070,638819
