year,n small,n medium,n large
2000,8194,4310,902
2001,8284,4215,907
2002,8407,4136,863
2003,8436,4088,882
2004,8453,4048,905
2005,8463,4014,929
2006,8489,3983,934
2007,8512,3935,959
2008,8535,3876,995
2009,8575,3830,1001
2010,8641,3777,988
2011,8674,3732,1000
2012,8710,3662,1034
