year,n cattle,n beef,n dairy
2000,1857224,876407,564190
2001,1937306,925146,595279
2002,1941040,938013,586146
2003,1998836,991503,590452
2004,2090232,1048688,624370
2005,2188952,1110407,661056
2006,2261101,1177266,666346
2007,2374616,1249737,707045
2008,2498198,1328768,751218
2009,2584254,1414815,751227
2010,2615593,1446145,751236
2011,2766198,1545661,801870
2012,2930933,1654969,856805
