year,n cattle,n beef,n dairy
2000,1860949,879649,564673
2001,1885187,895727,572833
2002,1878394,897968,563799
2003,1895565,914022,564916
2004,1921204,931393,573184
2005,1947304,948983,581694
2006,1965134,966955,581552
2007,1991899,985161,590111
2008,2018273,1003435,598211
2009,2037507,1021996,598884
2010,2039228,1022947,599654
2011,2065762,1041271,607864
2012,2092690,1060356,615707
