year,n small,n medium,n large
2000,8194,4311,901
2001,8278,4221,907
2002,8405,4137,864
2003,8431,4090,885
2004,8450,4053,903
2005,8461,4016,929
2006,8486,3988,932
2007,8505,3937,964
2008,8521,3891,994
2009,8561,3841,1004
2010,8627,3786,993
2011,8662,3741,1003
2012,8695,3682,1029
