year,n cattle,n beef,n dairy
2000,1863930,881698,565605
2001,1890041,898986,574428
2002,1886511,903361,566523
2003,1906503,921047,568829
2004,1935036,940271,578138
2005,1964260,959864,587769
2006,1986085,980035,589423
2007,2016650,1000674,599349
2008,2046888,1021470,608791
2009,2068751,1042583,609541
2010,2073748,1046620,610501
2011,2104549,1067977,619945
2012,2136175,1090316,629232
