year,n small,n medium,n large
2000,8021,4399,986
2001,7966,4413,1027
2002,7968,4428,1010
2003,7927,4437,1042
2004,7871,4456,1079
2005,7815,4471,1120
2006,7775,4476,1155
2007,7725,4481,1200
2008,7687,4468,1251
2009,7636,4492,1278
2010,7625,4498,1283
2011,7588,4480,1338
2012,7545,4470,1391
