year,n cattle,n beef,n dairy
2000,1682968,767218,501157
2001,1578546,698332,466821
2002,1469479,636361,420493
2003,1411262,603673,395512
2004,1374669,580941,382038
2005,1347539,564562,371602
2006,1316045,550352,354643
2007,1295622,537943,346922
2008,1271978,525520,336014
2009,1246766,516120,320469
2010,1191033,483664,297524
2011,1175339,474831,290901
2012,1171793,474214,288104
