year,n cattle,n beef,n dairy
2000,1858455,877360,564468
2001,1931608,921525,593456
2002,1933857,932240,584990
2003,1984968,979300,589041
2004,2064980,1028838,619515
2005,2149637,1081216,651794
2006,2209758,1136874,656257
2007,2303669,1195968,691074
2008,2402952,1258485,727840
2009,2469064,1324582,727855
2010,2490485,1345873,727985
2011,2599712,1416819,766266
2012,2713877,1491663,805587
