year,n cattle,n beef,n dairy
2000,1691867,773917,503204
2001,1592617,708743,470240
2002,1487937,649841,425167
2003,1432757,619180,401148
2004,1397673,597495,388106
2005,1372498,581850,378865
2006,1343790,568744,363540
2007,1323842,556854,355744
2008,1301231,544486,345783
2009,1278953,535488,332733
2010,1241220,512370,318374
2011,1226407,504304,311828
2012,1219719,501578,307980
