year,n cattle,n beef,n dairy
2000,1857129,876240,564262
2001,1937235,924835,595528
2002,1941341,937515,586954
2003,1999827,991064,591891
2004,2092083,1048415,626505
2005,2191668,1110259,663935
2006,2264672,1177105,670093
2007,2379695,1249987,711884
2008,2505227,1329568,757449
2009,2592165,1416494,757461
2010,2624560,1448877,757473
2011,2777433,1549128,809624
2012,2944733,1659319,866230
