year,n small,n medium,n large
2000,8014,4405,987
2001,7957,4419,1030
2002,7955,4437,1014
2003,7906,4447,1053
2004,7837,4467,1102
2005,7773,4475,1158
2006,7721,4480,1205
2007,7657,4472,1277
2008,7603,4453,1350
2009,7542,4473,1391
2010,7524,4481,1401
2011,7476,4448,1482
2012,7417,4432,1557
