year,n small,n medium,n large
2000,8434,4178,794
2001,8816,3879,711
2002,9149,3632,625
2003,9362,3429,615
2004,9479,3295,632
2005,9561,3201,644
2006,9643,3116,647
2007,9729,3018,659
2008,9834,2904,668
2009,9932,2806,668
2010,10050,2720,636
2011,10131,2640,635
2012,10174,2587,645
