year,n cattle,n beef,n dairy
2000,1798344,844981,537357
2001,1784880,838188,530997
2002,1746331,824865,505959
2003,1741671,826720,499557
2004,1745056,830108,499667
2005,1748278,833234,499917
2006,1744804,836317,493500
2007,1749185,839381,494942
2008,1756424,844242,497429
2009,1752789,846454,491737
2010,1734884,834363,486087
2011,1733750,834400,485077
2012,1737784,838027,485585
