year,n small,n medium,n large
2000,8033,4391,982
2001,7850,4453,1103
2002,7836,4479,1091
2003,7707,4514,1185
2004,7527,4547,1332
2005,7360,4545,1501
2006,7222,4573,1611
2007,7037,4561,1808
2008,6865,4539,2002
2009,6741,4528,2137
2010,6716,4506,2184
2011,6525,4447,2434
2012,6346,4376,2684
