year,n small,n medium,n large
2000,8033,4391,982
2001,7848,4457,1101
2002,7835,4483,1088
2003,7705,4521,1180
2004,7524,4545,1337
2005,7365,4549,1492
2006,7221,4581,1604
2007,7032,4581,1793
2008,6855,4562,1989
2009,6748,4526,2132
2010,6722,4514,2170
2011,6539,4440,2427
2012,6354,4366,2686
