year,n small,n medium,n large
2000,8029,4393,984
2001,7846,4455,1105
2002,7833,4479,1094
2003,7701,4513,1192
2004,7532,4536,1338
2005,7374,4532,1500
2006,7240,4561,1605
2007,7059,4565,1782
2008,6882,4537,1987
2009,6742,4542,2122
2010,6715,4534,2157
2011,6519,4471,2416
2012,6346,4390,2670
