year,n cattle,n beef,n dairy
2000,1697160,776909,505497
2001,1601121,714010,473455
2002,1500885,657418,430511
2003,1447923,627976,407486
2004,1413810,606807,394901
2005,1390092,592236,386034
2006,1361869,579428,370911
2007,1343406,568425,363707
2008,1323316,558107,354199
2009,1300252,549414,340054
2010,1261194,526326,324350
2011,1246667,518539,317807
2012,1241043,516549,314295
