year,n cattle,n beef,n dairy
2000,1692149,774039,503366
2001,1593246,708977,470627
2002,1487741,649237,425590
2003,1432082,617916,401773
2004,1395951,595439,388491
2005,1369922,579104,379095
2006,1340784,565555,363794
2007,1321323,554119,356026
2008,1300686,542718,347058
2009,1278433,533464,334295
2010,1240383,509894,320079
2011,1225973,501822,313941
2012,1219520,499177,310245
