year,n cattle,n beef,n dairy
2000,1798397,844808,537606
2001,1786735,839263,531817
2002,1749418,826944,507020
2003,1747162,830700,501130
2004,1753475,836120,502147
2005,1759932,841446,503441
2006,1759153,846818,497444
2007,1766052,851662,499654
2008,1776912,859202,503104
2009,1774204,863575,496213
2010,1753610,850147,489240
2011,1755163,852066,489068
2012,1761723,858359,489468
