year,n small,n medium,n large
2000,8033,4391,982
2001,7843,4462,1101
2002,7833,4483,1090
2003,7702,4519,1185
2004,7527,4545,1334
2005,7351,4553,1502
2006,7221,4563,1622
2007,7045,4564,1797
2008,6879,4532,1995
2009,6757,4508,2141
2010,6735,4490,2181
2011,6530,4431,2445
2012,6353,4339,2714
