year,n cattle,n beef,n dairy
2000,1798389,844997,537383
2001,1785112,838185,531227
2002,1746459,824724,506224
2003,1741426,826352,499679
2004,1744599,829490,499829
2005,1747548,832328,500096
2006,1743619,834977,493665
2007,1747228,837412,494976
2008,1754518,842253,497531
2009,1749858,843762,491526
2010,1730857,830873,485590
2011,1729627,830650,484751
2012,1733820,834579,485111
