year,n cattle,n beef,n dairy
2000,1692781,774573,503455
2001,1593956,709611,470685
2002,1489635,650611,426064
2003,1435005,620075,402480
2004,1399565,598333,389145
2005,1374934,583027,380098
2006,1345846,569626,364699
2007,1326357,557819,357277
2008,1304971,546037,347944
2009,1283188,537326,335096
2010,1244105,513063,320557
2011,1228670,504251,314138
2012,1220976,501041,309777
