year,n small,n medium,n large
2000,8459,4168,779
2001,8865,3856,685
2002,9233,3581,592
2003,9467,3357,582
2004,9603,3198,605
2005,9693,3097,616
2006,9773,3018,615
2007,9869,2903,634
2008,9979,2779,648
2009,10088,2663,655
2010,10257,2558,591
2011,10341,2464,601
2012,10395,2393,618
