year,n small,n medium,n large
2000,8028,4393,985
2001,7858,4458,1090
2002,7848,4474,1084
2003,7722,4517,1167
2004,7567,4549,1290
2005,7431,4548,1427
2006,7311,4573,1522
2007,7147,4595,1664
2008,7011,4560,1835
2009,6914,4564,1928
2010,6887,4563,1956
2011,6733,4516,2157
2012,6593,4451,2362
