year,n cattle,n beef,n dairy
2000,1863864,881697,565540
2001,1889807,898963,574217
2002,1886166,903326,566213
2003,1905932,920863,568442
2004,1934147,939953,577567
2005,1963091,959391,587073
2006,1984341,979286,588428
2007,2014185,999467,598091
2008,2043618,1019704,607287
2009,2064783,1040257,607899
2010,2069471,1044122,608722
2011,2099393,1064956,617810
2012,2130009,1086744,626638
