year,n small,n medium,n large
2000,8181,4313,912
2001,8265,4225,916
2002,8364,4156,886
2003,8386,4111,909
2004,8402,4061,943
2005,8406,4023,977
2006,8421,4016,969
2007,8451,3956,999
2008,8471,3897,1038
2009,8512,3843,1051
2010,8579,3788,1039
2011,8624,3722,1060
2012,8651,3660,1095
