year,n cattle,n beef,n dairy
2000,1682666,767107,500966
2001,1578024,698110,466519
2002,1468510,635977,419904
2003,1409960,603131,394746
2004,1372952,580201,381053
2005,1345372,563617,370370
2006,1313410,549256,353092
2007,1292669,536784,345115
2008,1268630,524281,333891
2009,1243226,514653,318382
2010,1187608,482337,295408
2011,1171897,473719,288551
2012,1167441,472641,285305
