year,n cattle,n beef,n dairy
2000,1858668,877468,564573
2001,1931658,921492,593539
2002,1933963,932268,585068
2003,1985062,979298,589137
2004,2065077,1028797,619653
2005,2149577,1080901,652049
2006,2209487,1136212,656648
2007,2302927,1194905,691395
2008,2402841,1257692,728265
2009,2469190,1323978,728328
2010,2490932,1345527,728521
2011,2600347,1416293,766901
2012,2715985,1491623,806931
