year,n small,n medium,n large
2000,8015,4400,991
2001,7959,4418,1029
2002,7955,4437,1014
2003,7907,4450,1049
2004,7846,4466,1094
2005,7787,4476,1143
2006,7739,4483,1184
2007,7693,4478,1235
2008,7655,4453,1298
2009,7609,4467,1330
2010,7594,4471,1341
2011,7553,4452,1401
2012,7513,4449,1444
