year,n cattle,n beef,n dairy
2000,1692538,774181,503609
2001,1593593,709070,470881
2002,1488847,649941,425961
2003,1433352,618990,401926
2004,1398267,597467,388722
2005,1372763,581681,379298
2006,1344317,568490,364323
2007,1324847,556636,356962
2008,1303137,544654,347513
2009,1279813,534975,334107
2010,1239717,510158,319127
2011,1223835,500901,312718
2012,1217154,497848,309216
