year,n cattle,n beef,n dairy
2000,1851796,872356,562813
2001,1887014,897028,573359
2002,1881174,902069,562478
2003,1907889,927370,563892
2004,1944349,953556,574166
2005,1982000,980529,584844
2006,2009763,1008307,584829
2007,2048946,1036729,595590
2008,2089712,1066342,606743
2009,2120001,1096623,606751
2010,2121177,1097736,606814
2011,2162695,1128326,617742
2012,2204217,1159442,628148
