year,n small,n medium,n large
2000,8011,4408,987
2001,7952,4423,1031
2002,7948,4444,1014
2003,7898,4455,1053
2004,7827,4477,1102
2005,7764,4481,1161
2006,7711,4486,1209
2007,7649,4482,1275
2008,7600,4456,1350
2009,7540,4475,1391
2010,7523,4479,1404
2011,7474,4458,1474
2012,7420,4439,1547
