year,n small,n medium,n large
2000,8020,4401,985
2001,7966,4413,1027
2002,7969,4429,1008
2003,7927,4442,1037
2004,7870,4458,1078
2005,7819,4470,1117
2006,7779,4477,1150
2007,7731,4481,1194
2008,7690,4466,1250
2009,7639,4483,1284
2010,7628,4489,1289
2011,7588,4477,1341
2012,7544,4472,1390
