year,n small,n medium,n large
2000,8014,4405,987
2001,7954,4421,1031
2002,7951,4441,1014
2003,7902,4450,1054
2004,7835,4469,1102
2005,7771,4476,1159
2006,7716,4483,1207
2007,7653,4483,1270
2008,7600,4458,1348
2009,7542,4474,1390
2010,7524,4482,1400
2011,7474,4452,1480
2012,7413,4442,1551
