year,n small,n medium,n large
2000,8027,4393,986
2001,7861,4446,1099
2002,7848,4469,1089
2003,7727,4512,1167
2004,7573,4538,1295
2005,7440,4531,1435
2006,7330,4550,1526
2007,7178,4558,1670
2008,7030,4550,1826
2009,6921,4555,1930
2010,6901,4540,1965
2011,6749,4502,2155
2012,6603,4451,2352
