year,n small,n medium,n large
2000,8444,4177,785
2001,8829,3879,698
2002,9171,3634,601
2003,9388,3431,587
2004,9519,3288,599
2005,9601,3197,608
2006,9678,3121,607
2007,9760,3017,629
2008,9880,2889,637
2009,9971,2801,634
2010,10101,2701,604
2011,10169,2635,602
2012,10230,2564,612
