year,n small,n medium,n large
2000,8015,4401,990
2001,7958,4417,1031
2002,7954,4435,1017
2003,7909,4442,1055
2004,7849,4459,1098
2005,7787,4473,1146
2006,7742,4473,1191
2007,7692,4472,1242
2008,7649,4449,1308
2009,7606,4459,1341
2010,7588,4466,1352
2011,7549,4450,1407
2012,7503,4432,1471
