year,n small,n medium,n large
2000,8429,4180,797
2001,8807,3885,714
2002,9141,3641,624
2003,9355,3441,610
2004,9462,3322,622
2005,9541,3231,634
2006,9622,3145,639
2007,9716,3032,658
2008,9818,2924,664
2009,9914,2830,662
2010,10045,2733,628
2011,10121,2657,628
2012,10171,2600,635
